owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,23750.00,24476.74
aafc-aac,2018-2019,23750.00,24137.92
aafc-aac,2019-2020,49905.10,49120.11
aafc-aac,2020-2021,40525.00,38677.32
aafc-aac,2021-2022,24937.50,23291.87
csa-asc,2017-2018,62639.65,64446.88
csa-asc,2018-2019,124289.61,126514.92
csa-asc,2019-2020,85319.00,85091.19
csa-asc,2021-2022,1380246.00,1290162.19
dfo-mpo,2017-2018,10867.50,11169.56
dfo-mpo,2020-2021,37247.93,35671.09
dfo-mpo,2021-2022,11459.73,10420.00
dnd-mdn,2018-2019,112204.61,113553.69
dnd-mdn,2019-2020,641794.62,632791.80
dnd-mdn,2020-2021,784229.82,747939.64
dnd-mdn,2021-2022,311213.35,291221.33
ec,2017-2018,34869.71,35830.62
ec,2018-2019,63466.50,64176.46
ec,2020-2021,76595.60,73020.60
ec,2021-2022,67191.90,62875.56
jus,2019-2020,2539.91,2479.41
jus,2020-2021,37010.09,35319.68
nrc-cnrc,2019-2020,83983.67,83445.39
nrc-cnrc,2020-2021,101316.33,96608.04
nrc-cnrc,2021-2022,92243.32,85315.72
nrcan-rncan,2017-2018,85698.79,88088.48
nrcan-rncan,2018-2019,23721.88,24076.79
nrcan-rncan,2019-2020,102587.84,101198.36
nrcan-rncan,2020-2021,84018.87,80066.35
nrcan-rncan,2021-2022,120406.01,112249.67
phac-aspc,2017-2018,4688.09,4817.29
phac-aspc,2018-2019,94543.25,96276.48
swc-cfc,2017-2018,23801.42,24523.20
tc,2017-2018,484866.84,499820.82
tc,2018-2019,448492.25,456690.23
tc,2019-2020,421770.24,417747.87
tc,2020-2021,79059.77,75051.31
wage,2018-2019,20614.37,20790.17
wage,2019-2020,28381.19,28484.42
