d_fiscal_year,total,total_constant_2019_dollars
2017-2018,731182.00,753173.59
2018-2019,911082.46,926216.66
2019-2020,1416281.57,1400358.54
2020-2021,1240003.41,1182354.02
2021-2022,2007697.81,1875536.34
