owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,676858.70,641961.08
ec,2021-2022,262500.00,238683.55
nrc-cnrc,2018-2019,331006.03,337756.37
nrc-cnrc,2019-2020,179115.59,178570.93
nrc-cnrc,2020-2021,159952.63,151007.09
nrc-cnrc,2021-2022,107152.81,99226.06
nrcan-rncan,2017-2018,158998.46,163536.94
nrcan-rncan,2018-2019,352446.86,358889.23
nrcan-rncan,2019-2020,353412.47,350576.30
nrcan-rncan,2020-2021,352446.86,336013.84
nrcan-rncan,2021-2022,352446.86,329806.04
phac-aspc,2017-2018,3285.35,3375.89
phac-aspc,2018-2019,15876.90,16166.15
phac-aspc,2019-2020,16389.42,16256.42
phac-aspc,2020-2021,16870.57,16083.10
phac-aspc,2021-2022,17543.84,16416.85
