d_fiscal_year,total,total_constant_2019_dollars
2017-2018,779852.19,799838.22
2018-2019,1055283.51,1071016.60
2019-2020,950604.91,940575.07
2020-2021,723077.79,685757.65
2021-2022,1099137.29,1018612.82
