d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,100369.16,103400.75
it_consulting_services,2018-2019,35652.25,36526.47
it_consulting_services,2019-2020,4934.59,4894.99
it_consulting_services,2020-2021,3707.68,3540.79
