owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2021-2022,56274.00,53266.61
chrc-ccdp,2021-2022,11554.28,10701.98
dfatd-maecd,2017-2018,349067.39,359731.17
dfatd-maecd,2018-2019,30731.14,31515.41
dfatd-maecd,2019-2020,80509.11,79863.02
dfatd-maecd,2020-2021,92715.14,88434.59
dfatd-maecd,2021-2022,43893.92,39911.45
dnd-mdn,2017-2018,63295.69,65039.94
dnd-mdn,2018-2019,312201.74,317908.46
dnd-mdn,2019-2020,313057.08,310544.77
dnd-mdn,2020-2021,235220.49,224632.93
fcac-acfc,2018-2019,57120.76,57977.59
fcac-acfc,2019-2020,86389.24,85695.96
nrc-cnrc,2018-2019,3029.36,3055.20
nrc-cnrc,2019-2020,12790.64,12837.16
nrc-cnrc,2020-2021,7401.17,7019.58
nrc-cnrc,2021-2022,8418.83,8021.53
osfi-bsif,2018-2019,16950.00,17228.89
osfi-bsif,2019-2020,9870.88,9635.75
osfi-bsif,2020-2021,15664.66,14824.46
osfi-bsif,2021-2022,4974.46,4739.70
pc,2019-2020,39900.00,39196.95
pwgsc-tpsgc,2017-2018,4516.63,4654.65
pwgsc-tpsgc,2018-2019,4921.10,5011.06
pwgsc-tpsgc,2019-2020,4934.59,4894.99
pwgsc-tpsgc,2020-2021,3707.68,3540.79
pwgsc-tpsgc,2021-2022,3968.21,3704.74
rcmp-grc,2017-2018,128184.89,132113.66
rcmp-grc,2018-2019,128184.89,130527.98
rcmp-grc,2019-2020,128536.09,127504.57
rcmp-grc,2020-2021,128184.89,122208.20
rcmp-grc,2021-2022,198962.61,184649.14
tbs-sct,2017-2018,234787.59,241902.80
tbs-sct,2018-2019,502144.51,510211.19
tbs-sct,2019-2020,274617.29,270816.04
tbs-sct,2020-2021,240183.76,227821.57
tbs-sct,2021-2022,771090.97,721556.89
