d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2129275.26,2184451.75
2018-2019,2409764.27,2446249.05
2019-2020,3202223.70,3183027.09
2020-2021,2787931.24,2650437.17
2021-2022,2532066.81,1990705.76
