d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,2473273.72,2549222.38
1_facilities_and_construction,2018-2019,3333062.20,3396934.14
1_facilities_and_construction,2019-2020,3688069.08,3635706.62
1_facilities_and_construction,2020-2021,3362.09,3175.93
1_facilities_and_construction,2021-2022,277903.71,251220.53
1_facilities_and_construction,2022-2023,1695096.15,1515940.96
5_transportation_and_logistics,2017-2018,2830679.54,2920231.63
5_transportation_and_logistics,2020-2021,15851.40,14936.39
5_transportation_and_logistics,2021-2022,1157152.05,1075833.96
