d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5303953.25,5469454.00
2018-2019,3333062.20,3396934.14
2019-2020,3688069.08,3635706.62
2020-2021,19213.48,18112.31
2021-2022,1435055.76,1327054.48
2022-2023,1695096.15,1515940.96
