d_fiscal_year,total,total_constant_2019_dollars
2017-2018,984373.39,1009797.96
2018-2019,1119213.01,1136748.54
2019-2020,1097777.07,1088512.96
2020-2021,1094777.68,1040772.61
2021-2022,141666.64,127953.31
