owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,1006612.1782144248
dnd-mdn,2018-2019,1094777.678473722
dnd-mdn,2019-2020,1097777.06937365
dnd-mdn,2020-2021,1094777.678473722
