normalized_vendor_name,original_vendor_name
MOBILE RESOURCE GROUP,MOBILE RESOURCE GROUP INC
MOBILE RESOURCE GROUP,Mobile Resource Group Inc
MOBILE RESOURCE GROUP,MOBILE RESOURCE GROUP INC.
MOBILE RESOURCE GROUP,Mobile Resouces Group Inc
MOBILE RESOURCE GROUP,Mobile Resources Group Inc
MOBILE RESOURCE GROUP,Mobile Resource Group inc.
MOBILE RESOURCE GROUP,Mobile Resource Group Inc.
MOBILE RESOURCE GROUP,Mobile Resource Group
MOBILE RESOURCE GROUP,Mobile Resources Group Inc.
MOBILE RESOURCE GROUP,MOBILE RESOURCES GROUP INC
