owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,17402.00,15994.94
aandc-aadnc,2019-2020,1714.19,1673.35
aandc-aadnc,2020-2021,23173.26,22092.79
aandc-aadnc,2021-2022,10602.56,10068.59
cbsa-asfc,2018-2019,35420.74,35761.94
cbsa-asfc,2019-2020,83532.10,83274.44
cbsa-asfc,2020-2021,48477.00,46563.48
cbsa-asfc,2021-2022,29098.78,26864.77
cfia-acia,2019-2020,17389.38,17007.30
cfia-acia,2020-2021,48489.62,46152.71
cfia-acia,2021-2022,29267.00,27505.13
cgc-ccg,2019-2020,47912.00,47253.39
cic,2020-2021,8833.45,8378.01
cic,2021-2022,58471.55,54126.68
cnsc-ccsn,2018-2019,17299.27,17521.00
cnsc-ccsn,2019-2020,12532.73,12562.89
cra-arc,2018-2019,1321591.19,1332982.39
cra-arc,2019-2020,1422776.07,1427364.86
cra-arc,2020-2021,35715.34,33950.59
cra-arc,2021-2022,64574.86,61110.54
csc-scc,2018-2019,51076.00,51789.71
csc-scc,2019-2020,71000.00,70244.13
csc-scc,2021-2022,37540.86,34720.68
cta-otc,2018-2019,24408.00,24707.79
dfatd-maecd,2019-2020,37640.61,36743.98
dfatd-maecd,2020-2021,26260.89,24748.14
dfo-mpo,2018-2019,142148.73,143486.23
dfo-mpo,2019-2020,99992.81,100198.55
dfo-mpo,2021-2022,51091.20,47835.88
dnd-mdn,2018-2019,60931.50,62074.06
dnd-mdn,2019-2020,211330.07,208781.28
dnd-mdn,2020-2021,51282.18,49035.45
dnd-mdn,2021-2022,14700.00,13366.28
ec,2019-2020,90487.50,90069.39
ec,2021-2022,15255.00,14131.08
esdc-edsc,2018-2019,87421.16,88384.09
esdc-edsc,2019-2020,120784.59,119714.62
esdc-edsc,2020-2021,49669.20,47237.26
hc-sc,2018-2019,12204.00,12308.08
hc-sc,2019-2020,39889.00,39565.07
infc,2021-2022,41923.00,38848.83
isc-sac,2019-2020,20676.34,20183.81
isc-sac,2020-2021,67980.86,64673.24
nrcan-rncan,2018-2019,33900.00,34223.02
nrcan-rncan,2019-2020,27911.00,27506.62
pbc-clcc,2019-2020,210.51,205.50
pbc-clcc,2020-2021,17682.99,16820.53
pc,2020-2021,24371.89,23165.40
pc,2021-2022,13765.61,13115.99
phac-aspc,2018-2019,34804.00,35266.67
ps-sp,2018-2019,36985.89,37382.04
ps-sp,2019-2020,8327.11,8357.40
psc-cfp,2019-2020,38220.00,37903.11
psc-cfp,2020-2021,17745.00,16966.57
pwgsc-tpsgc,2018-2019,45927.54,46447.53
pwgsc-tpsgc,2019-2020,131139.62,128961.68
pwgsc-tpsgc,2020-2021,63482.50,60557.17
rcmp-grc,2020-2021,26442.00,25288.07
ssc-spc,2020-2021,43368.61,41433.13
ssc-spc,2021-2022,38524.75,36099.39
tc,2018-2019,3199.95,3227.24
tc,2019-2020,26258.78,25821.56
tc,2020-2021,12296.87,11588.52
tc,2021-2022,22148.00,20156.72
tsb-bst,2018-2019,18213.97,18435.39
tsb-bst,2019-2020,3291.68,3303.65
vac-acc,2018-2019,11063.70,11158.06
vac-acc,2019-2020,33744.30,33784.86
