owner_org,d_fiscal_year,total
aandc-aadnc,2019-2020,1714.1860465116279
aandc-aadnc,2020-2021,23173.25581395349
cbsa-asfc,2018-2019,35420.73502279348
cbsa-asfc,2019-2020,83532.10497720652
cbsa-asfc,2020-2021,48477
cfia-acia,2019-2020,17389.380710659898
cfia-acia,2020-2021,48489.6192893401
cgc-ccg,2019-2020,47912
cic,2020-2021,8833.44512195122
cnsc-ccsn,2018-2019,17299.272727272728
cnsc-ccsn,2019-2020,12532.727272727274
cra-arc,2018-2019,1321591.1911301797
cra-arc,2019-2020,1422776.0708932315
cra-arc,2020-2021,35715.33607418029
csc-scc,2018-2019,51075.99999999999
csc-scc,2019-2020,71000
cta-otc,2018-2019,24408
dfatd-maecd,2019-2020,37640.609589041094
dfatd-maecd,2020-2021,26260.890410958902
dfo-mpo,2018-2019,142148.73226775302
dfo-mpo,2019-2020,99992.80773224699
dnd-mdn,2018-2019,60931.5
dnd-mdn,2019-2020,211330.07142857142
dnd-mdn,2020-2021,51282.17857142857
ec,2019-2020,90487.5
esdc-edsc,2018-2019,87421.16184210527
esdc-edsc,2019-2020,120784.58815789473
esdc-edsc,2020-2021,49669.2
hc-sc,2018-2019,12204
hc-sc,2019-2020,39889
isc-sac,2019-2020,20676.337499999998
isc-sac,2020-2021,67980.8625
nrcan-rncan,2018-2019,33900
nrcan-rncan,2019-2020,27911.000000000004
pbc-clcc,2019-2020,210.51176470588234
pbc-clcc,2020-2021,17682.988235294117
pc,2020-2021,24371.89349112426
phac-aspc,2018-2019,34804
ps-sp,2018-2019,36985.88590604027
ps-sp,2019-2020,8327.114093959732
psc-cfp,2019-2020,38220
psc-cfp,2020-2021,17745
pwgsc-tpsgc,2018-2019,45927.535410764875
pwgsc-tpsgc,2019-2020,131139.6245892351
pwgsc-tpsgc,2020-2021,63482.5
rcmp-grc,2020-2021,26442
ssc-spc,2020-2021,43368.60546875
tc,2018-2019,3199.9545454545455
tc,2019-2020,26258.780885579934
tc,2020-2021,12296.874568965517
tsb-bst,2018-2019,18213.96887755102
tsb-bst,2019-2020,3291.6811224489793
vac-acc,2018-2019,11063.703703703704
vac-acc,2019-2020,33744.2962962963
