d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,193662.00,198998.76
1_facilities_and_construction,2018-2019,1127570.66,1148012.36
1_facilities_and_construction,2019-2020,541322.80,536823.90
1_facilities_and_construction,2020-2021,1169620.66,1116560.17
1_facilities_and_construction,2021-2022,360253.94,333403.83
11_defence,2018-2019,24774.75,24986.04
