d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,24901.69,25134.31
1_facilities_and_construction,2019-2020,200812.90,199108.60
1_facilities_and_construction,2020-2021,508089.38,483864.03
1_facilities_and_construction,2021-2022,508089.38,472383.74
1_facilities_and_construction,2022-2023,385951.00,345343.89
2_professional_services,2017-2018,1309076.76,1348230.22
2_professional_services,2018-2019,2062241.76,2100683.99
2_professional_services,2019-2020,740617.89,732702.61
2_professional_services,2020-2021,635268.71,604901.98
2_professional_services,2021-2022,1619662.22,1492937.28
2_professional_services,2022-2023,699971.28,626125.41
