d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1243824.76,1281947.04
2018-2019,1243824.76,1266560.61
2019-2020,1247232.50,1237223.34
2020-2021,2599475.64,2478273.70
2021-2022,2599475.64,2432488.03
