d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1425473.77,1469187.13
2018-2019,1401939.34,1427565.35
2019-2020,1216438.00,1206954.64
2020-2021,1142946.15,1089865.93
2021-2022,1640572.81,1535338.55
