owner_org,d_fiscal_year,total
dfatd-maecd,2019-2020,1567.4381443298967
dfatd-maecd,2020-2021,122054.56185567011
dfo-mpo,2017-2018,732530.7915368081
dfo-mpo,2018-2019,732530.7915368081
dfo-mpo,2019-2020,734537.7252122514
dfo-mpo,2020-2021,732530.7915368081
dnd-mdn,2017-2018,424582.1854100797
dnd-mdn,2018-2019,401047.74635036493
dnd-mdn,2019-2020,130752.55291970802
dnd-mdn,2020-2021,20000
hc-sc,2019-2020,80484.25
pwgsc-tpsgc,2017-2018,289362.28747861786
pwgsc-tpsgc,2018-2019,289362.28747861786
pwgsc-tpsgc,2019-2020,290155.06086897023
pwgsc-tpsgc,2020-2021,289362.28747861786
