d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,291559.88,300572.31
it_consulting_services,2018-2019,291559.88,297147.08
it_consulting_services,2019-2020,316879.67,313987.84
it_consulting_services,2020-2021,291559.88,277658.50
it_consulting_services,2021-2022,291559.88,271070.70
it_consulting_services,2022-2023,291559.88,260889.00
it_software_licensing,2019-2020,1567.44,1531.66
it_software_licensing,2020-2021,24874.56,23688.56
it_software_licensing,2021-2022,50540.29,47488.27
it_software_licensing,2022-2023,149124.49,133919.61
