owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2019-2020,362929.60,364052.72
dfo-mpo,2020-2021,188878.78,178420.46
dnd-mdn,2017-2018,192028.90,197985.51
dnd-mdn,2018-2019,487313.01,495493.92
dnd-mdn,2019-2020,987716.19,980963.26
dnd-mdn,2020-2021,1935799.50,1835788.14
dnd-mdn,2021-2022,1307495.59,1217848.28
dnd-mdn,2022-2023,1687090.34,1503462.85
hc-sc,2017-2018,231316.41,238466.65
isc-sac,2017-2018,231316.41,238466.65
isc-sac,2019-2020,111198.09,108901.63
isc-sac,2020-2021,34182.48,32691.48
isc-sac,2021-2022,22084.55,20049.74
isc-sac,2022-2023,17955.73,15984.08
pc,2019-2020,17952.57,17622.54
phac-aspc,2022-2023,53467.47,47315.79
rcmp-grc,2021-2022,24753.48,22389.89
