d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,1989802.77,2015485.38
1_facilities_and_construction,2019-2020,2397354.88,2378888.30
1_facilities_and_construction,2020-2021,2946531.39,2803521.95
1_facilities_and_construction,2021-2022,1142029.02,1060311.14
2_professional_services,2017-2018,315360.58,323532.61
2_professional_services,2018-2019,315360.58,320264.91
2_professional_services,2019-2020,226464.51,225115.31
2_professional_services,2020-2021,427052.83,404865.34
2_professional_services,2021-2022,971946.12,900999.55
3_information_technology,2017-2018,2527557.63,2590341.97
3_information_technology,2018-2019,3688330.57,3748669.12
3_information_technology,2019-2020,3232177.74,3200847.76
3_information_technology,2020-2021,3873527.26,3683129.85
3_information_technology,2021-2022,2289489.79,2125947.36
