d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,120037.12263420469
1_facilities_and_construction,2018-2019,2318460.3477456872
1_facilities_and_construction,2019-2020,2726912.8872556877
1_facilities_and_construction,2020-2021,4174807.368035825
2_professional_services,2017-2018,2722881.0848812032
2_professional_services,2018-2019,3675033.573881829
2_professional_services,2019-2020,3102038.108813699
2_professional_services,2020-2021,3035468.897118869
