owner_org,d_fiscal_year,total
pwgsc-tpsgc,2017-2018,2969649.023293636
pwgsc-tpsgc,2018-2019,6861481.416333104
pwgsc-tpsgc,2019-2020,6091332.032772061
pwgsc-tpsgc,2020-2021,7616295.363362945
