owner_org,d_fiscal_year,total
aafc-aac,2018-2019,24000.00
aandc-aadnc,2017-2018,18007.50
cic,2020-2021,17566.19
cnsc-ccsn,2017-2018,111846.11
cnsc-ccsn,2018-2019,18692.09
csa-asc,2017-2018,11883.32
csa-asc,2018-2019,504417.64
csa-asc,2019-2020,736998.86
csa-asc,2020-2021,706306.02
dfatd-maecd,2020-2021,5073.05
dfo-mpo,2018-2019,22599.09
dnd-mdn,2018-2019,5741650.08
dnd-mdn,2019-2020,10653973.15
dnd-mdn,2020-2021,1379148.60
ec,2017-2018,38334.06
ec,2018-2019,120117.78
ec,2019-2020,103581.76
ec,2020-2021,80522.39
esdc-edsc,2019-2020,15000.00
hc-sc,2017-2018,221051.49
hc-sc,2018-2019,262201.73
hc-sc,2019-2020,207353.56
hc-sc,2020-2021,244023.15
jus,2018-2019,24024.00
nrc-cnrc,2018-2019,25742.57
nrc-cnrc,2019-2020,245700.04
nrc-cnrc,2020-2021,216473.21
nrcan-rncan,2017-2018,125324.48
nrcan-rncan,2018-2019,48489.20
nrcan-rncan,2019-2020,35437.82
nrcan-rncan,2020-2021,63968.28
pco-bcp,2019-2020,106623.98
phac-aspc,2020-2021,45063.92
pwgsc-tpsgc,2019-2020,24929.00
tbs-sct,2018-2019,21598.60
tc,2019-2020,2578.16
tc,2020-2021,20021.84
