normalized_vendor_name,original_vendor_name
UNIVERSITY OF TORONTO,The Governing Council of the University of Toronto
UNIVERSITY OF TORONTO,The Governing Council of the University of Toronto Rotman School of Management
UNIVERSITY OF TORONTO,THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO
UNIVERSITY OF TORONTO,University of Toronto
UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO
UNIVERSITY OF TORONTO,UNITY HEALTH TORONTO
UNIVERSITY OF TORONTO,University of Toronto Institute for Aerospace Studies
UNIVERSITY OF TORONTO,"University of Toronto, Innovations & Partnerships Office"
UNIVERSITY OF TORONTO,University Of Toronto
UNIVERSITY OF TORONTO,The Governing Council of the University of Toronto Banting Institute
UNIVERSITY OF TORONTO,Munk School of Global Affairs
UNIVERSITY OF TORONTO,University of Toronto Centre for Sport Policy Studies
UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO SCARBOROUGH
UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO SCARBOROUGH  DEPT OF PHYSICAL AND ENVIRONMENTAL SCIENCES
UNIVERSITY OF TORONTO,University of Toronto (Rotman School of Management)
UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO POLICY & ECONOMIC ANALYSIS PROGRAM
UNIVERSITY OF TORONTO,THE GOVERNMENT COUNCIL OF THE UNIVERSITY OF TORONTO
UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO SCARBOROUGH DEPT OF PHYSICAL AND ENVIRONMENTAL SCIENCES
UNIVERSITY OF TORONTO,University of Toronto Press Incorporated
UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO MISSISSAUGA
UNIVERSITY OF TORONTO,MUNK SCHOOL OF GLOBAL AFFAIRS
UNIVERSITY OF TORONTO,THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO - FACULTY OF DENTISTRY
UNIVERSITY OF TORONTO,University of Toronto - Joseph L. Rotman School of Mgmt
UNIVERSITY OF TORONTO,University of Toronto Bookstore
UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO (CAGEF)
UNIVERSITY OF TORONTO,The Governing Council Of The University of Toronto
UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO PRESS INCORPORATED
UNIVERSITY OF TORONTO,MUNK CENTRE FOR INTERNATIONAL
UNIVERSITY OF TORONTO,Munk Centre for Int'l Studies
UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO PRESS INC
