d_fiscal_year,total,total_constant_2019_dollars
2017-2018,163442126.02,167469190.72
2018-2019,292365197.78,296893827.92
2019-2020,307204807.70,304392697.89
2020-2021,292327692.73,277884809.43
2021-2022,310500801.14,288120198.93
