d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1812707.454575034
1_facilities_and_construction,2018-2019,9667876.767450236
1_facilities_and_construction,2019-2020,9918374.27613517
1_facilities_and_construction,2020-2021,5951419.546005166
11_defence,2017-2018,2987451.2598050004
11_defence,2018-2019,2837371.416883716
11_defence,2019-2020,939705.8180944291
11_defence,2020-2021,386852.54662746243
2_professional_services,2017-2018,25960233.142348934
2_professional_services,2018-2019,23880770.643293973
2_professional_services,2019-2020,33175279.117056195
2_professional_services,2020-2021,21191765.89488562
3_information_technology,2017-2018,6888855.023527339
3_information_technology,2018-2019,18627118.103845686
3_information_technology,2019-2020,22643333.00778529
3_information_technology,2020-2021,22064969.518895883
4_medical,2017-2018,124714540.26717567
4_medical,2018-2019,236247394.78370273
4_medical,2019-2020,238839779.01615337
4_medical,2020-2021,240769278.13097522
6_industrial_products_and_services,2019-2020,79994.52114208633
6_industrial_products_and_services,2020-2021,272878.5066996403
9_human_capital,2017-2018,831186.6838319014
9_human_capital,2018-2019,1028217.8903251019
9_human_capital,2019-2020,1370457.68464099
9_human_capital,2020-2021,820180.4470083286
