owner_org,d_fiscal_year,total
aafc-aac,2018-2019,33289.468665207874
aafc-aac,2019-2020,133889.5113347921
csc-scc,2017-2018,39729.61
dfo-mpo,2018-2019,44782.5
dfo-mpo,2019-2020,125115.9
dfo-mpo,2020-2021,48936.299999999996
dnd-mdn,2017-2018,501171.1024265713
dnd-mdn,2018-2019,747971.920044161
dnd-mdn,2019-2020,1096869.742411865
dnd-mdn,2020-2021,1186449.4177047922
pc,2017-2018,148769.23298206276
pc,2018-2019,670379.8770179371
pwgsc-tpsgc,2017-2018,5580536.785750015
pwgsc-tpsgc,2018-2019,5451375.547176686
pwgsc-tpsgc,2019-2020,7368728.39789942
pwgsc-tpsgc,2020-2021,8204699.442158627
rcmp-grc,2017-2018,231304.05712837836
rcmp-grc,2018-2019,121089.17007254266
rcmp-grc,2019-2020,471662.0869230701
rcmp-grc,2020-2021,501388.6348543806
