d_most_recent_category,total,percentage
2_professional_services,57992883.10,0.9412
4_medical,1641446.67,0.0266
1_facilities_and_construction,1486002.33,0.0241
6_industrial_products_and_services,253523.13,0.0041
5_transportation_and_logistics,107718.41,0.0017
9_human_capital,60910.34,0.001
11_defence,51579.96,8e-4
3_information_technology,23319.40,4e-4
