d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7602940.77,7795019.49
2018-2019,1443091.74,1457256.51
2019-2020,0.00,0.00
2020-2021,1117420.23,1068908.77
2021-2022,95910.00,88253.84
