d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,0.00,0.00
1_facilities_and_construction,2017-2018,3231026.74,3330777.50
1_facilities_and_construction,2019-2020,0.00,0.00
1_facilities_and_construction,2020-2021,858948.80,819987.13
1_facilities_and_construction,2021-2022,95910.00,91179.99
2_professional_services,2017-2018,1274705.56,1310348.31
2_professional_services,2018-2019,1308925.84,1340717.54
5_transportation_and_logistics,2017-2018,3097208.47,3191717.82
5_transportation_and_logistics,2018-2019,134165.90,137332.42
5_transportation_and_logistics,2020-2021,258471.43,245145.11
