owner_org,d_fiscal_year,total
aafc-aac,2017-2018,333538.49264547415
aafc-aac,2018-2019,333538.49264547415
aafc-aac,2019-2020,244188.75209271233
aafc-aac,2020-2021,438633.5200231481
ced-dec,2020-2021,17556.68
cfia-acia,2017-2018,369708.11820920045
cfia-acia,2018-2019,369708.11820920045
cfia-acia,2019-2020,496271.3169199178
cfia-acia,2020-2021,494915.3843600273
cra-arc,2017-2018,493982.4248407059
cra-arc,2018-2019,682219.947500137
cra-arc,2019-2020,926102.9985375605
cra-arc,2020-2021,889262.4320425706
dnd-mdn,2017-2018,5401.041666666667
elections,2017-2018,48532.555958549216
elections,2018-2019,28454.704041450772
esdc-edsc,2018-2019,26630.66448979592
esdc-edsc,2019-2020,95557.09022809124
esdc-edsc,2020-2021,121918.46528211285
hc-sc,2019-2020,11129.958960328317
hc-sc,2020-2021,56422.708618331046
iaac-aeic,2020-2021,21531.645369863014
ic,2018-2019,8339.92694300518
ic,2019-2020,18147.273056994818
ic,2020-2021,22398.86
irb-cisr,2020-2021,430.5176950998185
oag-bvg,2017-2018,0
oag-bvg,2018-2019,0
oag-bvg,2019-2020,9044.52
oag-bvg,2020-2021,19024.68
osfi-bsif,2019-2020,13325.122530779754
osfi-bsif,2020-2021,53446.92004103967
pch,2020-2021,27283.85
pco-bcp,2017-2018,4075.4437328453796
pco-bcp,2018-2019,4088.647384172753
pco-bcp,2019-2020,4335.251683348499
pco-bcp,2020-2021,4323.406733393995
pwgsc-tpsgc,2017-2018,32339.893333333337
pwgsc-tpsgc,2018-2019,32339.893333333337
pwgsc-tpsgc,2019-2020,34000
rcmp-grc,2017-2018,1154053.5902648172
rcmp-grc,2018-2019,1154053.5902648172
rcmp-grc,2019-2020,1394755.2998857999
rcmp-grc,2020-2021,1467377.6826473132
tbs-sct,2017-2018,3216.0978750804893
tbs-sct,2018-2019,2243.3982019543973
tbs-sct,2019-2020,5006.608182410424
tbs-sct,2020-2021,4992.928925081434
