d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2425210.91,2500174.00
2018-2019,2578988.24,2627385.66
2019-2020,3137481.20,3110289.89
2020-2021,3514242.27,3346243.32
2021-2022,2855698.93,2664846.64
2022-2023,1487972.49,1332420.55
