owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,29742.06,30717.05
dnd-mdn,2018-2019,201631.03,204130.62
dnd-mdn,2019-2020,512478.88,508390.85
dnd-mdn,2020-2021,511078.66,486710.78
dnd-mdn,2021-2022,511078.66,475162.95
dnd-mdn,2022-2023,511078.66,457315.33
nbc-ccbn,2021-2022,43938.00,40195.97
nbc-ccbn,2022-2023,12205.00,11024.34
pwgsc-tpsgc,2017-2018,185623.96,191361.80
pwgsc-tpsgc,2018-2019,185623.96,189181.10
pwgsc-tpsgc,2019-2020,156887.46,155341.85
pwgsc-tpsgc,2020-2021,182951.83,174228.81
pwgsc-tpsgc,2021-2022,182951.83,170095.01
pwgsc-tpsgc,2022-2023,182951.83,163706.06
