normalized_vendor_name,original_vendor_name
EQUIPOS INDUSTRIALES DE MANUTENCION,Equipos Industriales de Manutención S.A.
EQUIPOS INDUSTRIALES DE MANUTENCION,EQUIPOS INDUSTRIALES DE MANUTENCION S.A.
