d_fiscal_year,total,total_constant_2019_dollars
2018-2019,519698.59,526740.12
2019-2020,2100033.46,2069840.14
2020-2021,5320847.32,5067927.39
2021-2022,4731600.93,4412232.73
2022-2023,1174844.36,1051255.66
