d_fiscal_year,total,total_constant_2019_dollars
2017-2018,105810087.06,108536920.50
2018-2019,120728925.11,122588199.99
2019-2020,122129378.88,121036946.15
2020-2021,127228368.21,120898393.97
2021-2022,165402163.08,119539814.37
