d_most_recent_category,total,percentage
6_industrial_products_and_services,7618595.37,0.6667
8_security_and_protection,2287136.11,0.2001
4_medical,617928.07,0.0541
11_defence,547215.21,0.0479
2_professional_services,356257.61,0.0312
