d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,89269.21,87684.06
2_professional_services,2018-2019,205847.41,208924.55
2_professional_services,2019-2020,115319.47,113736.58
2_professional_services,2020-2021,159572.71,151763.79
2_professional_services,2021-2022,53672.50,41986.10
3_information_technology,2017-2018,1239462.92,1270755.27
3_information_technology,2018-2019,3494178.54,3549245.38
3_information_technology,2019-2020,1014717.84,1008188.34
3_information_technology,2020-2021,497291.50,472970.58
3_information_technology,2021-2022,223458.20,165154.15
