d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,776224.048607334
1_facilities_and_construction,2018-2019,1384742.7182320443
1_facilities_and_construction,2020-2021,2623879.7204564316
6_industrial_products_and_services,2017-2018,714324
6_industrial_products_and_services,2018-2019,2769758
