d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,215424.47,220698.61
2_professional_services,2018-2019,568753.16,576062.95
2_professional_services,2019-2020,906256.68,898610.65
2_professional_services,2020-2021,375318.75,356483.50
2_professional_services,2021-2022,790485.60,727007.42
3_information_technology,2017-2018,12862.20,13165.39
3_information_technology,2018-2019,92548.80,93624.08
3_information_technology,2019-2020,39251.84,38756.81
3_information_technology,2020-2021,110513.70,104902.68
3_information_technology,2021-2022,44691.50,40895.76
9_human_capital,2017-2018,263751.86,270526.62
9_human_capital,2018-2019,252796.83,256389.48
9_human_capital,2019-2020,310788.95,306155.94
9_human_capital,2020-2021,249171.71,237035.61
9_human_capital,2021-2022,544646.17,503858.99
