owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,13888.00,14362.75
aafc-aac,2018-2019,22000.00,22205.52
aafc-aac,2019-2020,47100.00,46378.90
aafc-aac,2021-2022,59960.00,54823.67
aafc-aac,2022-2023,65720.00,58618.53
aandc-aadnc,2017-2018,101792.13,104707.27
aandc-aadnc,2018-2019,11822.22,11932.66
aandc-aadnc,2019-2020,52627.78,51760.33
aandc-aadnc,2022-2023,15000.00,13274.18
cas-satj,2021-2022,25000.00,22671.40
cbsa-asfc,2017-2018,17150.00,17639.78
cbsa-asfc,2018-2019,55370.00,55990.13
cbsa-asfc,2019-2020,36000.00,35381.81
cer-rec,2018-2019,122335.03,124267.18
cer-rec,2019-2020,77664.97,77766.37
cfia-acia,2018-2019,23730.00,23951.68
chrc-ccdp,2022-2023,7918.32,7007.28
cic,2019-2020,2689.49,2628.10
cic,2020-2021,22310.51,21246.76
cic,2021-2022,15000.00,13842.90
cihr-irsc,2018-2019,12441.30,12557.52
cihr-irsc,2019-2020,68543.93,67934.29
cihr-irsc,2020-2021,37111.07,35400.31
cihr-irsc,2021-2022,821.92,743.00
cihr-irsc,2022-2023,17178.08,15463.49
cra-arc,2021-2022,36000.00,32543.43
cra-arc,2022-2023,47116.24,41920.53
crtc,2018-2019,20000.00,20186.83
crtc,2019-2020,22000.00,21497.85
csc-scc,2022-2023,51052.50,45728.30
dfatd-maecd,2019-2020,22650.00,22133.01
dfatd-maecd,2020-2021,149297.46,142598.13
dfatd-maecd,2021-2022,396647.97,368102.53
dfatd-maecd,2022-2023,568180.35,508155.51
dfo-mpo,2017-2018,50561.20,52057.91
dfo-mpo,2018-2019,56161.00,56685.64
dfo-mpo,2020-2021,16000.00,15143.32
dnd-mdn,2017-2018,48000.00,49528.22
dnd-mdn,2018-2019,49000.00,50217.42
dnd-mdn,2019-2020,15428.85,15361.80
dnd-mdn,2020-2021,20071.15,19160.33
ec,2018-2019,24950.00,25183.07
ec,2019-2020,49555.00,48751.54
ec,2020-2021,43690.50,41271.33
elections,2017-2018,44900.00,46375.95
esdc-edsc,2017-2018,58311.79,60087.96
esdc-edsc,2018-2019,15256.78,15605.62
esdc-edsc,2019-2020,75631.02,74720.49
esdc-edsc,2020-2021,38000.00,36203.42
fcac-acfc,2019-2020,24500.00,24236.67
fcac-acfc,2020-2021,5831.98,5495.33
fcac-acfc,2021-2022,38012.02,35340.75
hc-sc,2018-2019,27685.00,27973.99
hc-sc,2019-2020,24500.00,24167.94
hc-sc,2020-2021,2658.23,2504.78
hc-sc,2021-2022,151991.77,140794.99
hc-sc,2022-2023,74247.50,65736.97
iaac-aeic,2019-2020,1220.95,1193.08
iaac-aeic,2020-2021,6189.53,5894.41
iaac-aeic,2021-2022,6189.53,5754.56
iaac-aeic,2022-2023,10057.00,8899.90
ic,2017-2018,34317.68,35297.74
ic,2018-2019,32532.32,33118.07
ic,2020-2021,23067.21,21801.01
ic,2021-2022,46057.79,42306.28
ic,2022-2023,12000.00,10619.34
infc,2020-2021,16950.00,16180.99
infc,2022-2023,2486.67,2200.56
isc-sac,2018-2019,11822.22,11932.66
isc-sac,2019-2020,12877.78,12917.63
jus,2020-2021,15000.00,14207.23
lac-bac,2017-2018,10000.00,10285.58
lac-bac,2022-2023,33996.71,30085.23
nrc-cnrc,2018-2019,20000.00,20533.94
nrc-cnrc,2019-2020,168213.85,167438.28
nrcan-rncan,2017-2018,24912.50,25647.22
nrcan-rncan,2018-2019,63302.50,64308.58
nrcan-rncan,2019-2020,24860.00,24292.57
nrcan-rncan,2021-2022,25843.55,23834.90
nrcan-rncan,2022-2023,27011.45,24309.69
nserc-crsng,2022-2023,13136.25,11624.86
oag-bvg,2019-2020,6781.25,6626.47
oag-bvg,2020-2021,24218.75,23143.63
pc,2018-2019,16248.39,16400.17
pc,2019-2020,60701.61,60270.71
pc,2020-2021,60473.99,57713.11
pc,2021-2022,25658.79,23866.87
pch,2017-2018,12500.00,12868.65
pch,2019-2020,22000.00,21534.98
pco-bcp,2018-2019,99411.75,101426.63
pco-bcp,2019-2020,24500.00,24305.34
pco-bcp,2021-2022,36250.00,32769.42
pco-bcp,2022-2023,21875.00,19758.91
phac-aspc,2017-2018,11948.07,12334.05
phac-aspc,2019-2020,55836.00,54808.21
phac-aspc,2020-2021,35000.00,32979.65
phac-aspc,2021-2022,369887.26,341302.67
phac-aspc,2022-2023,24400.00,22039.65
prairiescan,2022-2023,39750.00,35508.72
ps-sp,2018-2019,12500.00,12718.61
pwgsc-tpsgc,2017-2018,3428.57,3526.49
pwgsc-tpsgc,2018-2019,114662.73,116329.36
pwgsc-tpsgc,2019-2020,79563.55,79631.70
pwgsc-tpsgc,2020-2021,104695.00,99596.20
pwgsc-tpsgc,2021-2022,6835.68,6473.36
pwgsc-tpsgc,2022-2023,18990.86,16805.87
rcmp-grc,2022-2023,14690.00,13268.95
ssc-spc,2017-2018,23559.59,24298.50
ssc-spc,2018-2019,450.40,454.61
ssc-spc,2019-2020,108513.60,107358.98
sshrc-crsh,2017-2018,12000.00,12353.36
sshrc-crsh,2018-2019,32317.82,32798.97
sshrc-crsh,2019-2020,63019.68,63074.82
tbs-sct,2017-2018,24769.00,25476.36
tbs-sct,2019-2020,86082.50,84770.28
tbs-sct,2020-2021,105000.00,100177.25
tc,2018-2019,46835.00,47553.40
tc,2020-2021,9438.78,8893.93
tc,2021-2022,138802.72,127571.45
wage,2018-2019,764.33,771.47
wage,2019-2020,23235.67,23266.40
wd-deo,2018-2019,22500.00,23017.36
