d_fiscal_year,total,total_constant_2019_dollars
2017-2018,350940.56,359892.84
2018-2019,619618.31,627620.62
2019-2020,966055.35,954600.27
2020-2021,584459.96,555571.33
2021-2022,1263917.77,1165101.76
