d_most_recent_category,d_fiscal_year,total
2_professional_services,2020-2021,38988.47
3_information_technology,2020-2021,12500.5
6_industrial_products_and_services,2018-2019,1505093.54
6_industrial_products_and_services,2019-2020,2713003.7232863503
6_industrial_products_and_services,2020-2021,5642312.7132203495
