owner_org,d_fiscal_year,total
aafc-aac,2018-2019,16265.83
aafc-aac,2019-2020,39202.729999999996
aafc-aac,2020-2021,154526.66172194455
cbsa-asfc,2020-2021,42022.44
csa-asc,2019-2020,35217.46
csc-scc,2017-2018,195379.16999999998
csc-scc,2018-2019,243946.9
csc-scc,2020-2021,383621.44
dfo-mpo,2017-2018,421193.98
dfo-mpo,2018-2019,329441.03
dfo-mpo,2019-2020,448420.72000000003
dfo-mpo,2020-2021,224944.56
dnd-mdn,2017-2018,995410.9856552685
dnd-mdn,2018-2019,760273.66
dnd-mdn,2019-2020,321527.09
dnd-mdn,2020-2021,175256.02
ec,2018-2019,12235.15
ec,2020-2021,60387.46
nrcan-rncan,2017-2018,18231.309999999998
nrcan-rncan,2019-2020,18563.3
pc,2017-2018,54668.67805555555
pc,2018-2019,26124.78
pc,2019-2020,155213.81
pc,2020-2021,99184.93121546961
pwgsc-tpsgc,2017-2018,15982.949999999999
pwgsc-tpsgc,2018-2019,17914.24
pwgsc-tpsgc,2019-2020,72056.37999999999
rcmp-grc,2017-2018,1301816.9016666666
rcmp-grc,2018-2019,1146296.9241485507
rcmp-grc,2019-2020,1406919.7241847827
rcmp-grc,2020-2021,1812469.78
