d_most_recent_category,total,percentage
5_transportation_and_logistics,4841428.556648239,0.9125195145845484
6_industrial_products_and_services,392614.85,0.07400061947598328
3_information_technology,53604.02,0.010103363860034834
1_facilities_and_construction,17914.24,0.0033765020794334164
