owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,119392.28,122313.86
aafc-aac,2018-2019,198065.09,201249.94
aafc-aac,2019-2020,212855.56,207704.35
aafc-aac,2020-2021,558969.20,529985.80
aafc-aac,2021-2022,598743.89,551210.84
cfia-acia,2021-2022,70377.81,66048.67
dfatd-maecd,2017-2018,13525.00,13875.48
dfo-mpo,2017-2018,159917.60,164317.87
dfo-mpo,2020-2021,508500.00,483634.05
ec,2017-2018,28608.66,29283.03
esdc-edsc,2017-2018,52505.45,53897.46
esdc-edsc,2019-2020,112847.45,113248.69
fcac-acfc,2017-2018,29704.80,30434.03
fcac-acfc,2018-2019,17940.52,18313.38
fin,2017-2018,54376.15,55886.43
hc-sc,2017-2018,1633697.58,1677143.87
hc-sc,2018-2019,332424.11,336314.38
hc-sc,2019-2020,365409.39,362903.63
hc-sc,2020-2021,368015.01,349483.06
hc-sc,2021-2022,1683904.12,1532234.98
lac-bac,2017-2018,39988.44,40984.48
nfb-onf,2017-2018,16369.07,16774.49
nfb-onf,2018-2019,11813.53,12052.47
osfi-bsif,2017-2018,19871.23,20409.28
pc,2018-2019,164155.10,166101.54
pch,2017-2018,16671.38,17068.41
pch,2018-2019,336474.45,340907.49
pwgsc-tpsgc,2017-2018,171620.88,176068.13
pwgsc-tpsgc,2018-2019,171620.88,174289.83
statcan,2019-2020,6463.51,6307.09
statcan,2020-2021,26134.89,24843.76
statcan,2021-2022,551226.91,498544.11
tc,2019-2020,67200.00,65926.08
vac-acc,2018-2019,272933.84,276705.81
vac-acc,2019-2020,376395.24,370904.84
wd-deo,2018-2019,77727.05,78682.02
