d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2019-2020,13277.50,12974.44
2_professional_services,2017-2018,396675.60,408945.39
2_professional_services,2018-2019,1290689.52,1311745.41
2_professional_services,2019-2020,760204.40,750754.04
2_professional_services,2020-2021,654559.97,622478.47
3_information_technology,2017-2018,1343337.93,1385995.45
3_information_technology,2018-2019,280722.90,285452.91
3_information_technology,2019-2020,361225.75,357690.96
3_information_technology,2020-2021,779903.93,741781.20
3_information_technology,2021-2022,1702192.07,1561074.51
3_information_technology,2022-2023,1489685.00,1332677.11
6_industrial_products_and_services,2017-2018,24839.71,25656.88
6_industrial_products_and_services,2018-2019,11742.15,12040.98
9_human_capital,2017-2018,591395.26,609640.78
9_human_capital,2019-2020,6463.51,6315.98
9_human_capital,2020-2021,26134.89,24886.68
9_human_capital,2021-2022,90551.49,85021.66
