d_fiscal_year,total,total_constant_2019_dollars
2017-2018,309178.29,316680.29
2018-2019,313140.95,316833.56
2019-2020,602025.67,602224.10
2020-2021,108595963.87,106301153.15
2021-2022,552020.22,423187.04
