d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3077.16,3172.28
1_facilities_and_construction,2018-2019,3077.16,3136.13
1_facilities_and_construction,2019-2020,3085.59,3060.98
1_facilities_and_construction,2020-2021,3077.16,2930.44
1_facilities_and_construction,2021-2022,3077.16,2860.91
1_facilities_and_construction,2022-2023,3077.16,2753.46
2_professional_services,2022-2023,7837.64,6935.88
3_information_technology,2017-2018,4538755.75,4679053.58
3_information_technology,2018-2019,4538755.75,4625732.57
3_information_technology,2019-2020,4551190.70,4514885.95
3_information_technology,2020-2021,4548544.66,4331574.83
3_information_technology,2021-2022,4590537.68,4267940.68
3_information_technology,2022-2023,4590537.68,4107632.36
6_industrial_products_and_services,2017-2018,3313.89,3416.32
6_industrial_products_and_services,2018-2019,3313.89,3377.39
6_industrial_products_and_services,2019-2020,3322.97,3296.46
6_industrial_products_and_services,2020-2021,3313.89,3155.88
6_industrial_products_and_services,2021-2022,3313.89,3081.01
6_industrial_products_and_services,2022-2023,3313.89,2965.28
