d_fiscal_year,total,total_constant_2019_dollars
2017-2018,92297.16,94920.50
2018-2019,365882.72,371084.60
2019-2020,796686.86,788851.84
2020-2021,811177.46,772674.93
2021-2022,770539.17,721985.02
