owner_org,d_fiscal_year,total
aafc-aac,2017-2018,770532.02
aafc-aac,2018-2019,21126.66
aafc-aac,2019-2020,109606.8
aafc-aac,2020-2021,261336.64739884392
csc-scc,2017-2018,1808671.93
csc-scc,2018-2019,65521.694913400184
csc-scc,2019-2020,393331.43688240653
csc-scc,2020-2021,559322.3578198863
dfo-mpo,2017-2018,134480.70720930232
dfo-mpo,2018-2019,68625.16279069766
dfo-mpo,2019-2020,210327.9308753338
dfo-mpo,2020-2021,183963.43441878384
dnd-mdn,2017-2018,887890.4706605594
dnd-mdn,2018-2019,1063.5264705882353
dnd-mdn,2019-2020,267430.1625
dnd-mdn,2020-2021,248935.4375
isc-sac,2019-2020,96994.86268656717
isc-sac,2020-2021,27979.287313432837
nrcan-rncan,2020-2021,33022.25
pc,2017-2018,53935.35
pc,2019-2020,269755.5639524838
pc,2020-2021,290707.18604751624
rcmp-grc,2017-2018,108285.97
rcmp-grc,2018-2019,108559.3
tc,2018-2019,37792.340000000004
