d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,287505.99,295716.72
11_defence,2018-2019,2460646.41,2507429.74
11_defence,2019-2020,11983.12,11709.60
11_defence,2020-2021,78945.54,75173.02
11_defence,2021-2022,307064.36,285485.62
11_defence,2022-2023,307064.36,274762.48
3_information_technology,2019-2020,12298.82,12018.10
3_information_technology,2020-2021,54352.87,51939.37
6_industrial_products_and_services,2017-2018,1482954.55,1528620.70
6_industrial_products_and_services,2018-2019,1866477.27,1902244.84
6_industrial_products_and_services,2019-2020,1871590.91,1856661.27
6_industrial_products_and_services,2020-2021,1866477.27,1777484.91
