d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4918920.28,5045228.85
2018-2019,7917213.22,8035875.60
2019-2020,11324926.50,11223228.92
2020-2021,10804915.23,10266680.29
2021-2022,10378386.01,9632728.34
