owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,475478.38,488002.29
aafc-aac,2018-2019,512501.21,519041.50
aafc-aac,2019-2020,450585.91,449662.99
aafc-aac,2020-2021,449354.80,439912.84
aafc-aac,2021-2022,449354.80,341348.07
cbsa-asfc,2017-2018,3648543.10,3734022.23
cbsa-asfc,2018-2019,6778263.12,6865868.33
cbsa-asfc,2019-2020,9653349.67,9633513.39
cbsa-asfc,2020-2021,9162382.37,8981100.48
cbsa-asfc,2021-2022,8097742.32,6207165.43
cfia-acia,2017-2018,98139.12,100963.99
cfia-acia,2018-2019,75658.96,76624.48
cfia-acia,2021-2022,12595.60,1850.90
cra-arc,2019-2020,0.00,0.00
cra-arc,2020-2021,0.00,0.00
cra-arc,2021-2022,0.00,0.00
csa-asc,2017-2018,100596.17,103292.70
csa-asc,2018-2019,100596.17,101879.93
csc-scc,2021-2022,23052.00,9600.16
cta-otc,2017-2018,57711.21,59258.19
cta-otc,2018-2019,57711.21,58447.69
cta-otc,2019-2020,4743.39,4741.22
dfatd-maecd,2017-2018,3475.62,3535.33
dfatd-maecd,2018-2019,21497.38,21707.23
dnd-mdn,2017-2018,534976.68,549716.97
dnd-mdn,2018-2019,370985.18,375708.41
dnd-mdn,2019-2020,838767.65,836917.27
dnd-mdn,2020-2021,736286.86,716876.05
dnd-mdn,2021-2022,849962.64,680168.36
ec,2019-2020,35842.72,35891.87
ec,2020-2021,16542.80,16687.51
ec,2021-2022,87507.48,66474.22
fja-cmf,2021-2022,33119.89,0.00
hc-sc,2021-2022,56027.45,15677.67
iaac-aeic,2020-2021,20988.59,19838.66
iaac-aeic,2021-2022,111026.61,84340.30
isc-sac,2021-2022,0.00,0.00
lac-bac,2019-2020,34492.50,34427.73
pwgsc-tpsgc,2021-2022,31474.41,20043.70
ssc-spc,2021-2022,10089.76,0.00
