owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,1865514.0957886043
dnd-mdn,2018-2019,2252139.7457886045
dnd-mdn,2019-2020,1870625.0933113128
ec,2017-2018,891277.2627142858
ec,2019-2020,510979.99927437643
ec,2020-2021,1227024.3403628117
nrc-cnrc,2017-2018,1660152.4242810984
nrc-cnrc,2018-2019,1638833.7042810984
nrc-cnrc,2019-2020,1522766.8757996769
nrc-cnrc,2020-2021,1323963.4042810984
tc,2017-2018,326131.8848741654
tc,2018-2019,326131.8848741654
tc,2019-2020,327025.3968875193
tc,2020-2021,326131.8848741654
