d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3168717.52,3266535.92
2018-2019,1981948.43,2025868.25
2019-2020,316006.97,314359.32
2020-2021,435880.93,415514.61
2021-2022,549920.87,511310.14
2022-2023,372228.79,330752.85
