owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,406748.42,411330.41
aafc-aac,2019-2020,134144.66,133986.66
aafc-aac,2020-2021,364127.80,350622.20
aafc-aac,2021-2022,138330.94,87551.16
aandc-aadnc,2017-2018,37510.66,38182.30
acoa-apeca,2020-2021,71073.46,67886.99
cbsa-asfc,2018-2019,1331944.57,1351162.29
cbsa-asfc,2019-2020,414940.96,413924.59
cbsa-asfc,2020-2021,200658.62,192882.65
cbsa-asfc,2021-2022,575537.26,383308.91
ced-dec,2019-2020,51330.79,50889.48
cfia-acia,2017-2018,213520.23,217451.47
cfia-acia,2018-2019,71208.19,71909.07
cfia-acia,2019-2020,143120.28,143045.29
cfia-acia,2021-2022,163712.90,116209.75
cic,2017-2018,82499.20,84249.04
cic,2018-2019,62445.52,63384.66
cic,2019-2020,70630.84,70598.62
cnsc-ccsn,2017-2018,107644.38,109579.75
cnsc-ccsn,2018-2019,53822.18,54322.96
cra-arc,2017-2018,34246.23,34864.37
cra-arc,2018-2019,55243.41,56080.07
crtc,2018-2019,51330.79,52105.13
csc-scc,2017-2018,711025.50,723286.07
csc-scc,2018-2019,607472.79,615928.78
csc-scc,2019-2020,239486.70,239036.88
csc-scc,2021-2022,730986.51,340159.97
dfatd-maecd,2017-2018,1428356.79,1461554.50
dfatd-maecd,2018-2019,2617648.45,2651719.41
dfatd-maecd,2019-2020,1636600.74,1632452.49
dfatd-maecd,2020-2021,1549627.65,1487235.89
dfatd-maecd,2021-2022,1821045.67,1371067.04
dfo-mpo,2017-2018,78694.21,80391.24
dfo-mpo,2018-2019,153765.21,155110.30
dfo-mpo,2019-2020,42949.39,42797.38
dfo-mpo,2020-2021,169298.32,161749.67
dfo-mpo,2021-2022,102767.48,45642.51
dnd-mdn,2017-2018,2890405.86,2945359.50
dnd-mdn,2018-2019,4103438.37,4154873.57
dnd-mdn,2019-2020,304489.70,303112.64
dnd-mdn,2020-2021,251823.99,241291.67
dnd-mdn,2021-2022,958567.96,699716.13
ec,2018-2019,123483.41,124678.41
ec,2019-2020,164555.03,164336.01
ec,2020-2021,247107.35,236648.15
ec,2021-2022,202258.58,124564.14
elections,2018-2019,38446.52,39013.46
esdc-edsc,2018-2019,78233.53,79393.79
esdc-edsc,2020-2021,316126.00,302507.59
fin,2020-2021,39213.93,37170.38
fin,2021-2022,11486.91,10610.38
hc-sc,2017-2018,291912.19,297207.99
hc-sc,2020-2021,67337.22,64408.10
ic,2017-2018,53822.18,54789.87
ic,2018-2019,146435.32,148288.19
isc-sac,2020-2021,432927.73,413542.69
jus,2018-2019,55243.41,55778.02
jus,2021-2022,51265.84,46640.33
nrc-cnrc,2020-2021,69823.18,66945.22
nrcan-rncan,2021-2022,33481.35,23427.86
nserc-crsng,2019-2020,43825.36,43668.81
oag-bvg,2020-2021,90776.00,88474.30
oic-ci,2018-2019,55243.41,55778.02
pc,2017-2018,144260.27,147948.45
pc,2018-2019,34209.66,34718.29
pc,2020-2021,67651.60,64512.90
pc,2021-2022,134449.83,122552.83
pch,2018-2019,31857.41,32555.78
pch,2020-2021,32947.95,31435.96
pco-bcp,2019-2020,55243.41,54949.53
phac-aspc,2020-2021,97831.93,93700.67
pwgsc-tpsgc,2018-2019,55241.71,55776.31
pwgsc-tpsgc,2021-2022,33481.35,22693.12
rcmp-grc,2017-2018,7903743.32,8068625.79
rcmp-grc,2018-2019,3180341.88,3222113.73
rcmp-grc,2019-2020,2113454.60,2106762.99
rcmp-grc,2020-2021,3191654.34,3061803.78
rcmp-grc,2021-2022,4391012.49,2893022.86
ssc-spc,2017-2018,7314.50,7510.57
ssc-spc,2018-2019,7314.50,7407.85
ssc-spc,2019-2020,7334.54,7319.52
ssc-spc,2020-2021,7314.50,7160.81
ssc-spc,2021-2022,197196.00,88747.59
swc-cfc,2017-2018,38668.81,39916.99
tc,2017-2018,1041701.76,1061817.16
tc,2018-2019,692640.59,702845.06
tc,2019-2020,167912.04,167854.22
tc,2020-2021,269164.10,256519.90
tc,2021-2022,441531.22,116243.88
tsb-bst,2018-2019,34251.48,34781.04
vac-acc,2019-2020,39858.01,39839.83
vac-acc,2020-2021,35458.27,33619.92
