owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2020-2021,535070.85,509809.05
pwgsc-tpsgc,2017-2018,1116330.11,1150467.42
pwgsc-tpsgc,2019-2020,1044591.22,1035865.12
pwgsc-tpsgc,2020-2021,812054.55,774192.07
