d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,57378.21,58872.65
1_facilities_and_construction,2018-2019,52798.68,53733.12
1_facilities_and_construction,2019-2020,15634.08,15493.57
1_facilities_and_construction,2020-2021,105132.28,99825.06
1_facilities_and_construction,2021-2022,22425.20,20905.54
11_defence,2017-2018,517219.57,530000.51
11_defence,2018-2019,736601.05,744663.94
11_defence,2019-2020,148854.04,147040.38
11_defence,2020-2021,53967.43,51211.53
11_defence,2021-2022,116291.33,106614.34
3_information_technology,2017-2018,289567.25,297004.05
3_information_technology,2018-2019,154718.96,156908.39
3_information_technology,2019-2020,181410.25,179220.14
3_information_technology,2020-2021,150435.87,143039.69
3_information_technology,2021-2022,175064.23,162288.56
6_industrial_products_and_services,2017-2018,743283.75,761635.01
6_industrial_products_and_services,2018-2019,1046492.53,1059485.22
6_industrial_products_and_services,2019-2020,375377.80,371429.33
6_industrial_products_and_services,2020-2021,912190.34,867151.43
6_industrial_products_and_services,2021-2022,2856383.95,2643668.67
9_human_capital,2018-2019,10002.76,10128.36
9_human_capital,2020-2021,43391.46,41019.63
