owner_org,d_fiscal_year,total,total_constant_2019_dollars
csa-asc,2017-2018,230036.38,234551.84
csa-asc,2018-2019,166268.20,168054.65
csa-asc,2019-2020,58354.88,58235.73
csa-asc,2020-2021,115437.62,112586.11
csa-asc,2021-2022,113336.45,73880.38
dfo-mpo,2018-2019,10349.13,10530.55
dfo-mpo,2020-2021,22177.52,21615.19
dnd-mdn,2017-2018,677267.89,692715.43
dnd-mdn,2018-2019,1492031.11,1511805.91
dnd-mdn,2019-2020,212638.10,212269.25
dnd-mdn,2020-2021,115104.55,111669.49
dnd-mdn,2021-2022,470532.20,276949.67
ic,2017-2018,19498.36,20116.04
ic,2018-2019,244311.48,247485.80
ic,2019-2020,42384.02,42253.48
ic,2020-2021,860683.66,828447.98
ic,2021-2022,2347690.70,1780280.80
nrc-cnrc,2017-2018,680646.15,696152.01
nrc-cnrc,2018-2019,87654.05,88629.07
nrc-cnrc,2019-2020,395287.49,393323.70
nrc-cnrc,2020-2021,96254.08,94820.17
nrc-cnrc,2021-2022,238605.36,195584.19
rcmp-grc,2019-2020,12611.70,12610.19
rcmp-grc,2020-2021,55459.94,55296.94
