owner_org,d_fiscal_year,total
aafc-aac,2017-2018,87756.14000000001
aafc-aac,2018-2019,242545.02
aafc-aac,2019-2020,18525.73
aandc-aadnc,2017-2018,15482.34
aandc-aadnc,2018-2019,24824.1
acoa-apeca,2019-2020,41356.2
acoa-apeca,2020-2021,11311.17
cas-satj,2018-2019,12951.5
cbsa-asfc,2017-2018,69305.23885245902
cbsa-asfc,2018-2019,122129.66
cbsa-asfc,2019-2020,40293.38
cbsa-asfc,2020-2021,127331.29
cfia-acia,2017-2018,35710.94
cfia-acia,2018-2019,10443.69
chrc-ccdp,2018-2019,48773.619999999995
cic,2017-2018,178240.00192982456
cic,2018-2019,67152.51807017543
cic,2019-2020,44179.91171031835
cic,2020-2021,28574.348289681646
cnsc-ccsn,2020-2021,74539.37000000001
cra-arc,2017-2018,136530.7
cra-arc,2018-2019,13982.789999999999
crtc,2017-2018,17950
csc-scc,2017-2018,10879.79
csps-efpc,2017-2018,10991.93
csps-efpc,2018-2019,23218.22
dfatd-maecd,2017-2018,286155.25
dfatd-maecd,2018-2019,70628.09318584071
dfatd-maecd,2019-2020,191941.6168141593
dfatd-maecd,2020-2021,113182.63
dfo-mpo,2017-2018,100932.42
dfo-mpo,2018-2019,12001.08
dfo-mpo,2019-2020,142549.78
dfo-mpo,2020-2021,101541.07689655172
dnd-mdn,2017-2018,719908.6740784795
dnd-mdn,2018-2019,896679.3829817238
dnd-mdn,2019-2020,525088.2188463539
dnd-mdn,2020-2021,897789.5001609031
ec,2017-2018,24875.31
ec,2018-2019,33479.479999999996
ec,2019-2020,39652.08
elections,2019-2020,51942.729999999996
esdc-edsc,2017-2018,932442.6845255474
esdc-edsc,2018-2019,140839.69999999998
esdc-edsc,2019-2020,339983.35
esdc-edsc,2020-2021,301618.32248986047
hc-sc,2017-2018,105138.53
hc-sc,2018-2019,30546.790000000005
hc-sc,2019-2020,148577.76
hc-sc,2020-2021,3387.0397169811317
iaac-aeic,2017-2018,26670.949999999997
ic,2018-2019,8913.44
irb-cisr,2019-2020,290622.8
isc-sac,2018-2019,24824.1
jus,2017-2018,15438.84
jus,2018-2019,44121.39
jus,2019-2020,60835.65
nrc-cnrc,2017-2018,17321.54
nrcan-rncan,2017-2018,15488.910000000002
nrcan-rncan,2018-2019,20464.129999999997
nrcan-rncan,2019-2020,4543.114960629921
nrcan-rncan,2020-2021,11483.98503937008
nserc-crsng,2018-2019,11625.99
osgg-bsgg,2019-2020,11322.6
osgg-bsgg,2020-2021,15393.41
pbc-clcc,2018-2019,23263.88
pc,2017-2018,59360.15
pc,2018-2019,12404.83
pc,2019-2020,63041.59759987893
pc,2020-2021,47548.35240012107
pco-bcp,2020-2021,14825.210000000001
phac-aspc,2018-2019,11477.98
ppsc-sppc,2017-2018,151147.43
ppsc-sppc,2018-2019,133975.44999999998
ppsc-sppc,2019-2020,14755.37
ppsc-sppc,2020-2021,10426.51
ps-sp,2018-2019,2876.0626746987955
ps-sp,2019-2020,37890.14732530121
pwgsc-tpsgc,2017-2018,1884173.8376984666
pwgsc-tpsgc,2018-2019,1379954.9602841504
pwgsc-tpsgc,2019-2020,1589083.058009976
pwgsc-tpsgc,2020-2021,432481.69189354155
rcmp-grc,2017-2018,267962.7788235294
rcmp-grc,2018-2019,272102.3574200539
rcmp-grc,2019-2020,289059.11375641666
rcmp-grc,2020-2021,246882.09897942387
ssc-spc,2017-2018,28722.760000000002
ssc-spc,2019-2020,16072.000000000002
sshrc-crsh,2019-2020,17836.19427184466
sshrc-crsh,2020-2021,138515.1257281553
statcan,2017-2018,130292.15
statcan,2019-2020,43224.759999999995
tbs-sct,2019-2020,24998.71
tc,2017-2018,182013.55552941177
tc,2018-2019,45426.28999999999
tc,2019-2020,226108.91999999998
tc,2020-2021,23236.16
vrab-tacra,2018-2019,21116.91
vrab-tacra,2020-2021,23526.7
