owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,87756.14,90195.96
aafc-aac,2018-2019,242545.02,244613.51
aafc-aac,2019-2020,18525.73,18503.38
aandc-aadnc,2017-2018,15482.34,16020.35
aandc-aadnc,2018-2019,24824.10,25035.81
acoa-apeca,2019-2020,41356.20,40754.48
acoa-apeca,2020-2021,11311.17,10727.99
cas-satj,2018-2019,12951.50,13061.95
cbsa-asfc,2017-2018,69305.24,71419.73
cbsa-asfc,2018-2019,122129.66,124070.16
cbsa-asfc,2019-2020,40293.38,39695.29
cbsa-asfc,2020-2021,127331.29,120665.64
cbsa-asfc,2021-2022,15993.30,14542.24
cfia-acia,2017-2018,35710.94,36731.51
cfia-acia,2018-2019,10443.69,10587.08
chrc-ccdp,2018-2019,48773.62,50018.34
cic,2017-2018,178240.00,183781.78
cic,2018-2019,67152.52,68020.11
cic,2019-2020,44179.91,43405.68
cic,2020-2021,28574.35,27050.10
cnsc-ccsn,2020-2021,74539.37,70920.21
cra-arc,2017-2018,136530.70,140432.55
cra-arc,2018-2019,13982.79,14102.04
crtc,2017-2018,17950.00,18444.65
csc-scc,2017-2018,10879.79,11183.77
csc-scc,2021-2022,39299.14,35733.55
csps-efpc,2017-2018,10991.93,11294.84
csps-efpc,2018-2019,23218.22,23416.23
dfatd-maecd,2017-2018,286155.25,294297.23
dfatd-maecd,2018-2019,70628.09,71794.55
dfatd-maecd,2019-2020,191941.62,189100.21
dfatd-maecd,2020-2021,113182.63,108573.07
dfatd-maecd,2021-2022,58045.99,54684.86
dfo-mpo,2017-2018,100932.42,103732.43
dfo-mpo,2018-2019,12001.08,12103.43
dfo-mpo,2019-2020,142549.78,139562.44
dfo-mpo,2020-2021,101541.08,96305.80
dfo-mpo,2021-2022,30019.55,27803.84
dnd-mdn,2017-2018,740925.96,762033.34
dnd-mdn,2018-2019,1223780.53,1242452.08
dnd-mdn,2019-2020,549975.46,541533.46
dnd-mdn,2020-2021,1241076.31,1181860.05
dnd-mdn,2021-2022,890404.11,823735.95
ec,2017-2018,24875.31,25604.91
ec,2018-2019,33479.48,34009.22
ec,2019-2020,39652.08,39149.07
elections,2019-2020,51942.73,51880.06
esdc-edsc,2017-2018,932442.68,960665.41
esdc-edsc,2018-2019,140839.70,142040.82
esdc-edsc,2019-2020,339983.35,333518.92
esdc-edsc,2020-2021,301618.32,287519.97
esdc-edsc,2021-2022,173758.82,163106.79
hc-sc,2017-2018,105138.53,108147.14
hc-sc,2018-2019,30546.79,31000.90
hc-sc,2019-2020,148577.76,146284.03
hc-sc,2020-2021,3387.04,3212.41
hc-sc,2021-2022,33775.11,31068.32
iaac-aeic,2017-2018,26670.95,27453.27
ic,2018-2019,8913.44,8989.46
irb-cisr,2019-2020,290622.80,290517.15
irb-cisr,2021-2022,42447.90,39284.27
isc-sac,2018-2019,24824.10,25035.81
isc-sac,2021-2022,21512.24,19796.19
jus,2017-2018,15438.84,15864.29
jus,2018-2019,44121.39,44497.67
jus,2019-2020,60835.65,59802.39
jus,2021-2022,22696.62,21113.85
nrc-cnrc,2017-2018,17321.54,17798.87
nrc-cnrc,2021-2022,10405.27,9607.38
nrcan-rncan,2017-2018,15488.91,15950.68
nrcan-rncan,2018-2019,20464.13,20638.65
nrcan-rncan,2019-2020,4543.11,4434.89
nrcan-rncan,2020-2021,11483.99,10822.45
nserc-crsng,2018-2019,11625.99,11866.66
ocol-clo,2021-2022,35152.92,33311.04
osgg-bsgg,2019-2020,11322.60,11308.94
osgg-bsgg,2020-2021,15393.41,14789.54
osgg-bsgg,2021-2022,377.92,343.63
pbc-clcc,2018-2019,23263.88,23491.09
pbc-clcc,2021-2022,14178.68,12892.26
pc,2017-2018,59360.15,61413.27
pc,2018-2019,12404.83,12533.95
pc,2019-2020,63041.60,61841.40
pc,2020-2021,47548.35,45164.51
pc,2021-2022,14700.53,13904.36
pch,2021-2022,15370.65,14363.99
pco-bcp,2020-2021,14825.21,14243.63
pco-bcp,2021-2022,14272.58,13499.59
phac-aspc,2018-2019,11477.98,11679.80
ppsc-sppc,2017-2018,151147.43,156273.22
ppsc-sppc,2018-2019,133975.45,136397.73
ppsc-sppc,2019-2020,14755.37,14798.92
ppsc-sppc,2020-2021,10426.51,9916.00
ps-sp,2018-2019,2876.06,2900.59
ps-sp,2019-2020,37890.15,37401.94
pwgsc-tpsgc,2017-2018,1884173.84,1940641.97
pwgsc-tpsgc,2018-2019,1306114.51,1321927.25
pwgsc-tpsgc,2019-2020,1589083.06,1571424.28
pwgsc-tpsgc,2020-2021,432481.69,411951.66
pwgsc-tpsgc,2021-2022,324190.04,307191.36
rcmp-grc,2017-2018,267962.78,275746.08
rcmp-grc,2018-2019,272102.36,276096.12
rcmp-grc,2019-2020,289059.11,287776.64
rcmp-grc,2020-2021,246882.10,236062.98
rcmp-grc,2021-2022,202509.13,190287.12
ssc-spc,2017-2018,28722.76,29633.41
ssc-spc,2019-2020,16072.00,15689.15
sshrc-crsh,2019-2020,17836.19,17411.32
sshrc-crsh,2020-2021,138515.13,132056.78
statcan,2017-2018,130292.15,133893.67
statcan,2019-2020,43224.76,42392.78
tbs-sct,2019-2020,24998.71,24699.66
tc,2017-2018,182013.56,187101.27
tc,2018-2019,45426.29,46055.76
tc,2019-2020,226108.92,220999.73
tc,2020-2021,23236.16,22038.15
tc,2021-2022,40389.81,37280.37
vrab-tacra,2018-2019,21116.91,21297.00
vrab-tacra,2020-2021,23526.70,22624.77
